business_code,cust_number,name_customer,buisness_year,doc_id,invoice_currency,document_type,posting_id,total_open_amount,cust_payment_terms,invoice_id,isopen,clear_date_datetime,posting_date_datetime,document_create_date_datetime,document_create_date.1_datetime,due_in_date_datetime,baseline_create_date_datetime
U001,0200769623,WAL-MAR trust,2020,1930338091,USD,RV,1,15092.12,NAH4,1930338091,0,2020-01-14,2020-01-03,1970-01-01 00:00:00.020191231,1970-01-01 00:00:00.020200103,1970-01-01 00:00:00.020200118,1970-01-01 00:00:00.020200103
U013,100011958,IND corp,2019,1991822676,USD,RV,1,6963.49,NAVF,1991822676,0,2019-04-05,2019-02-23,1970-01-01 00:00:00.020190221,1970-01-01 00:00:00.020190223,1970-01-01 00:00:00.020190409,1970-01-01 00:00:00.020190223
U001,0200229974,DARDEN D associates,2020,1930810423,USD,RV,1,6377.06,NAA8,1930810423,1,,2020-04-28,1970-01-01 00:00:00.020200421,1970-01-01 00:00:00.020200428,1970-01-01 00:00:00.020200513,1970-01-01 00:00:00.020200428
U001,0200803720,DEC corporation,2019,1928929510,USD,RV,1,282.12,NAM4,1928929510,0,2019-03-18,2019-03-08,1970-01-01 00:00:00.020190308,1970-01-01 00:00:00.020190308,1970-01-01 00:00:00.020190324,1970-01-01 00:00:00.020190301
U001,0200794332,COST associates,2019,1929514217,USD,RV,1,44164.16,NAAX,1929514217,0,2019-07-03,2019-06-18,1970-01-01 00:00:00.020190618,1970-01-01 00:00:00.020190618,1970-01-01 00:00:00.020190703,1970-01-01 00:00:00.020190618
U001,0200769623,WAL-MAR trust,2019,1928567381,USD,RV,1,83.79,NAH4,1928567381,0,2019-01-15,2019-01-04,1970-01-01 00:00:00.020190104,1970-01-01 00:00:00.020190104,1970-01-01 00:00:00.020190119,1970-01-01 00:00:00.020190104
U001,0200769623,WAL-MAR us,2020,1930531614,USD,RV,1,7005.98,NAH4,1930531614,0,2020-02-27,2020-02-17,1970-01-01 00:00:00.020200215,1970-01-01 00:00:00.020200217,1970-01-01 00:00:00.020200303,1970-01-01 00:00:00.020200217
CA02,0140104340,COLABOR  us,2019,2960593000,CAD,RV,1,4934.26,CA10,2960593000,0,2019-11-28,2019-11-11,1970-01-01 00:00:00.020191111,1970-01-01 00:00:00.020191111,1970-01-01 00:00:00.020191123,1970-01-01 00:00:00.020191113
U001,0200769623,WAL-MAR corp,2019,1928848880,USD,RV,1,31502.93,NAH4,1928848880,0,2019-03-05,2019-02-23,1970-01-01 00:00:00.020190223,1970-01-01 00:00:00.020190223,1970-01-01 00:00:00.020190310,1970-01-01 00:00:00.020190223
U001,CCCA02,KRAFT  systems,2020,1930452700,USD,RV,1,17835.84,NAG2,1930452700,0,2020-02-28,2020-01-30,1970-01-01 00:00:00.020200129,1970-01-01 00:00:00.020200130,1970-01-01 00:00:00.020200305,1970-01-01 00:00:00.020200130
U001,0200769623,WAL-MAR co,2019,1928755444,USD,RV,1,31780.22,NAH4,1928755444,0,2019-02-19,2019-02-07,1970-01-01 00:00:00.020190206,1970-01-01 00:00:00.020190207,1970-01-01 00:00:00.020190222,1970-01-01 00:00:00.020190207
U001,CCU013,KRAFT F foundation,2020,1930613931,USD,RV,1,20906.0,NAX2,1930613931,1,,2020-03-10,1970-01-01 00:00:00.020200306,1970-01-01 00:00:00.020200310,1970-01-01 00:00:00.020200310,1970-01-01 00:00:00.020200310
U001,0200705742,DOT systems,2019,1929915339,USD,RV,1,3170.17,NAA8,1929915339,0,2019-10-09,2019-09-24,1970-01-01 00:00:00.020190924,1970-01-01 00:00:00.020190924,1970-01-01 00:00:00.020191009,1970-01-01 00:00:00.020190924
U001,0200792734,MDV/ ,2019,1929562414,USD,RV,1,25775.71,NAA8,1929562414,0,2019-07-15,2019-07-01,1970-01-01 00:00:00.020190701,1970-01-01 00:00:00.020190701,1970-01-01 00:00:00.020190716,1970-01-01 00:00:00.020190701
U001,0200769623,WAL-MAR associates,2019,1930187276,USD,RV,1,69412.32,NAH4,1930187276,0,2019-12-10,2019-11-23,1970-01-01 00:00:00.020191123,1970-01-01 00:00:00.020191123,1970-01-01 00:00:00.020191208,1970-01-01 00:00:00.020191123
U001,0200739006,AL in,2019,1929737036,USD,RV,1,19912.32,NAA8,1929737036,0,2019-08-29,2019-08-14,1970-01-01 00:00:00.020190812,1970-01-01 00:00:00.020190814,1970-01-01 00:00:00.020190829,1970-01-01 00:00:00.020190814
U001,0200803720,DEC trust,2019,1929016049,USD,RV,1,615.36,NAM4,1929016049,0,2019-04-01,2019-03-23,1970-01-01 00:00:00.020190323,1970-01-01 00:00:00.020190323,1970-01-01 00:00:00.020190408,1970-01-01 00:00:00.020190316
U001,0200762301,C&S WH ,2019,1929460298,USD,RV,1,23649.06,NAC6,1929460298,0,2019-06-25,2019-06-09,1970-01-01 00:00:00.020190608,1970-01-01 00:00:00.020190609,1970-01-01 00:00:00.020190624,1970-01-01 00:00:00.020190609
U001,0200769623,WAL-MAR corp,2019,1928721045,USD,RV,1,40462.23,NAH4,1928721045,0,2019-02-13,2019-02-02,1970-01-01 00:00:00.020190201,1970-01-01 00:00:00.020190202,1970-01-01 00:00:00.020190217,1970-01-01 00:00:00.020190202
U001,0200769623,WAL-MAR llc,2019,1930086773,USD,RV,1,4088.45,NAH4,1930086773,0,2019-11-12,2019-11-01,1970-01-01 00:00:00.020191101,1970-01-01 00:00:00.020191101,1970-01-01 00:00:00.020191116,1970-01-01 00:00:00.020191101
U001,0200353024,DECA corporation,2019,1930179688,USD,RV,1,516.84,NAM4,1930179688,0,2019-12-02,2019-11-21,1970-01-01 00:00:00.020191121,1970-01-01 00:00:00.020191121,1970-01-01 00:00:00.020191209,1970-01-01 00:00:00.020191116
U001,0200786288,FAMILY corp,2020,1930808814,USD,RV,1,3902.68,NAGD,1930808814,1,,2020-04-22,1970-01-01 00:00:00.020200421,1970-01-01 00:00:00.020200422,1970-01-01 00:00:00.020200626,1970-01-01 00:00:00.020200422
U001,0200705742,DOT trust,2019,1928879976,USD,RV,1,63785.72,NAD1,1928879976,0,2019-03-18,2019-03-01,1970-01-01 00:00:00.020190301,1970-01-01 00:00:00.020190301,1970-01-01 00:00:00.020190321,1970-01-01 00:00:00.020190301
U001,0200769623,WAL-MAR corp,2019,1928984499,USD,RV,1,1259.34,NAH4,1928984499,0,2019-03-28,2019-03-18,1970-01-01 00:00:00.020190318,1970-01-01 00:00:00.020190318,1970-01-01 00:00:00.020190402,1970-01-01 00:00:00.020190318
U001,0200769623,WAL-MAR in,2019,1929067436,USD,RV,1,13397.49,NAH4,1929067436,0,2019-04-18,2019-04-02,1970-01-01 00:00:00.020190401,1970-01-01 00:00:00.020190402,1970-01-01 00:00:00.020190417,1970-01-01 00:00:00.020190402
U001,0200772595,SAFEW trust,2019,1929260236,USD,RV,1,76769.26,NAA8,1929260236,0,2019-05-20,2019-05-04,1970-01-01 00:00:00.020190504,1970-01-01 00:00:00.020190504,1970-01-01 00:00:00.020190519,1970-01-01 00:00:00.020190504
CA02,0140104225,SAVE-ON- ,2019,2960524073,CAD,RV,1,100351.76,CA10,2960524073,0,2019-02-12,2019-01-25,1970-01-01 00:00:00.020190125,1970-01-01 00:00:00.020190125,1970-01-01 00:00:00.020190204,1970-01-01 00:00:00.020190125
U001,CCU013,KRAFT F foundation,2019,1929029128,USD,RV,1,15293.69,NAX2,1929029128,0,2019-05-03,2019-03-29,1970-01-01 00:00:00.020190325,1970-01-01 00:00:00.020190329,1970-01-01 00:00:00.020190329,1970-01-01 00:00:00.020190329
U001,0200769623,WAL-MAR corp,2020,1930570044,USD,RV,1,14947.08,NAH4,1930570044,1,,2020-02-27,1970-01-01 00:00:00.020200225,1970-01-01 00:00:00.020200227,1970-01-01 00:00:00.020200313,1970-01-01 00:00:00.020200227
U001,0200792293,UNIFIE associates,2019,1928747893,USD,RV,1,25196.78,NAA8,1928747893,0,2019-02-20,2019-02-05,1970-01-01 00:00:00.020190206,1970-01-01 00:00:00.020190205,1970-01-01 00:00:00.020190220,1970-01-01 00:00:00.020190205
U001,0200943275,US  trust,2019,1928868563,USD,RV,1,38974.11,NAA8,1928868563,0,2019-03-18,2019-03-01,1970-01-01 00:00:00.020190227,1970-01-01 00:00:00.020190301,1970-01-01 00:00:00.020190316,1970-01-01 00:00:00.020190301
U001,0200769623,WAL-MAR corporation,2019,1930101239,USD,RV,1,1893.09,NAH4,1930101239,0,2019-11-18,2019-11-05,1970-01-01 00:00:00.020191105,1970-01-01 00:00:00.020191105,1970-01-01 00:00:00.020191120,1970-01-01 00:00:00.020191105
CA02,0140104429,COSTCO foundation,2019,2960572388,CAD,RV,1,53481.35,CA10,2960572388,0,2019-09-05,2019-08-13,1970-01-01 00:00:00.020190813,1970-01-01 00:00:00.020190813,1970-01-01 00:00:00.020190831,1970-01-01 00:00:00.020190821
U001,0200418007,AM llc,2019,1930123956,USD,RV,1,3559.96,NAA8,1930123956,0,2019-12-03,2019-11-15,1970-01-01 00:00:00.020191107,1970-01-01 00:00:00.020191115,1970-01-01 00:00:00.020191130,1970-01-01 00:00:00.020191115
U001,0200726979,BJ'S  systems,2019,1929288012,USD,RV,1,767.1,NAA8,1929288012,0,2019-05-24,2019-05-09,1970-01-01 00:00:00.020190509,1970-01-01 00:00:00.020190509,1970-01-01 00:00:00.020190524,1970-01-01 00:00:00.020190509
U001,0200769623,WAL-MAR corp,2019,1930142914,USD,RV,1,17736.03,NAH4,1930142914,0,2019-11-25,2019-11-13,1970-01-01 00:00:00.020191112,1970-01-01 00:00:00.020191113,1970-01-01 00:00:00.020191128,1970-01-01 00:00:00.020191113
U001,0200777735,NASH  ,2020,1930365858,USD,RV,1,66839.08,NAA8,1930365858,0,2020-01-21,2020-01-07,1970-01-01 00:00:00.020200107,1970-01-01 00:00:00.020200107,1970-01-01 00:00:00.020200122,1970-01-01 00:00:00.020200107
U001,0200783734,FAREW llc,2019,1930150251,USD,RV,1,97015.44,NAA8,1930150251,0,2019-11-27,2019-11-13,1970-01-01 00:00:00.020191113,1970-01-01 00:00:00.020191113,1970-01-01 00:00:00.020191128,1970-01-01 00:00:00.020191113
U001,0200705742,DOT llc,2019,1928596666,USD,RV,1,1051.72,NA9X,1928596666,0,2019-01-15,2019-01-09,1970-01-01 00:00:00.020190109,1970-01-01 00:00:00.020190109,1970-01-01 00:00:00.020190206,1970-01-01 00:00:00.020190109
U001,0200739006,AL trust,2019,1929779491,USD,RV,1,29061.0,NAA8,1929779491,0,2019-09-13,2019-08-28,1970-01-01 00:00:00.020190823,1970-01-01 00:00:00.020190828,1970-01-01 00:00:00.020190912,1970-01-01 00:00:00.020190828
U001,0200769623,WAL-MAR foundation,2019,1929456226,USD,RV,1,25482.9,NAH4,1929456226,0,2019-06-18,2019-06-08,1970-01-01 00:00:00.020190607,1970-01-01 00:00:00.020190608,1970-01-01 00:00:00.020190623,1970-01-01 00:00:00.020190608
U001,0200726979,BJ'S  trust,2019,1928883825,USD,RV,1,501.6,NAA8,1928883825,0,2019-03-18,2019-03-02,1970-01-01 00:00:00.020190301,1970-01-01 00:00:00.020190302,1970-01-01 00:00:00.020190317,1970-01-01 00:00:00.020190302
U001,0200418007,AM co,2019,1929405105,USD,RV,1,1067.44,NAA8,1929405105,0,2019-06-19,2019-05-31,1970-01-01 00:00:00.020190530,1970-01-01 00:00:00.020190531,1970-01-01 00:00:00.020190615,1970-01-01 00:00:00.020190531
U001,200769623,WAL-MAR systems,2019,1929042993,USD,RV,1,7313.21,NAH4,1929042993,0,2019-04-09,2019-03-29,1970-01-01 00:00:00.020190328,1970-01-01 00:00:00.020190329,1970-01-01 00:00:00.020190413,1970-01-01 00:00:00.020190329
U001,0200752607,IRA HI associates,2020,1930686611,USD,RV,1,5125.67,NAA8,1930686611,1,,2020-03-23,1970-01-01 00:00:00.020200322,1970-01-01 00:00:00.020200323,1970-01-01 00:00:00.020200407,1970-01-01 00:00:00.020200323
U001,0200152991,JET us,2019,1930072319,USD,RV,1,1795.83,NAA8,1930072319,0,2019-11-13,2019-10-29,1970-01-01 00:00:00.020191030,1970-01-01 00:00:00.020191029,1970-01-01 00:00:00.020191113,1970-01-01 00:00:00.020191029
U001,0200744019,TARG trust,2019,1929083714,USD,RV,1,28562.2,NAA8,1929083714,0,2019-04-30,2019-04-05,1970-01-01 00:00:00.020190404,1970-01-01 00:00:00.020190405,1970-01-01 00:00:00.020190420,1970-01-01 00:00:00.020190405
U001,0200769623,WAL-MAR corp,2019,1929647285,USD,RV,1,4272.16,NAH4,1929647285,0,2019-08-02,2019-07-23,1970-01-01 00:00:00.020190722,1970-01-01 00:00:00.020190723,1970-01-01 00:00:00.020190807,1970-01-01 00:00:00.020190723
U001,0200705372,FR llc,2020,1930837647,USD,RV,1,73154.73,NAA8,1930837647,1,,2020-04-30,1970-01-01 00:00:00.020200429,1970-01-01 00:00:00.020200430,1970-01-01 00:00:00.020200515,1970-01-01 00:00:00.020200430
U001,0200974851,RESTA ,2019,1929756624,USD,RV,1,1514.16,NA32,1929756624,0,2019-09-04,2019-08-20,1970-01-01 00:00:00.020190817,1970-01-01 00:00:00.020190820,1970-01-01 00:00:00.020190921,1970-01-01 00:00:00.020190820
U001,0200786288,FAMILY in,2019,1928560695,USD,RV,1,75435.57,NAC6,1928560695,0,2019-01-18,2019-01-04,1970-01-01 00:00:00.020190103,1970-01-01 00:00:00.020190104,1970-01-01 00:00:00.020190119,1970-01-01 00:00:00.020190104
U001,0200712187,SPAR corp,2020,1930379485,USD,RV,1,11167.98,NAA8,1930379485,0,2020-01-24,2020-01-09,1970-01-01 00:00:00.020200109,1970-01-01 00:00:00.020200109,1970-01-01 00:00:00.020200124,1970-01-01 00:00:00.020200109
U001,0200769623,WAL-MAR corp,2020,1930623103,USD,RV,1,9484.8,NAH4,1930623103,1,,2020-03-09,1970-01-01 00:00:00.020200308,1970-01-01 00:00:00.020200309,1970-01-01 00:00:00.020200324,1970-01-01 00:00:00.020200309
U001,0200707005,KING S llc,2019,1929996437,USD,RV,1,90833.07,NAA8,1929996437,0,2019-10-28,2019-10-12,1970-01-01 00:00:00.020191010,1970-01-01 00:00:00.020191012,1970-01-01 00:00:00.020191027,1970-01-01 00:00:00.020191012
U001,100031704,DELHAIZE us,2019,1929517498,USD,RV,1,44193.46,NAA8,1929517498,0,2019-07-08,2019-06-21,1970-01-01 00:00:00.020190620,1970-01-01 00:00:00.020190621,1970-01-01 00:00:00.020190706,1970-01-01 00:00:00.020190621
U001,0200936373,SUPE in,2020,1930829836,USD,RV,1,334.54,NAA8,1930829836,1,,2020-04-29,1970-01-01 00:00:00.020200427,1970-01-01 00:00:00.020200429,1970-01-01 00:00:00.020200514,1970-01-01 00:00:00.020200429
U001,0200769623,WAL-MAR in,2020,1930692581,USD,RV,1,16409.83,NAH4,1930692581,1,,2020-03-25,1970-01-01 00:00:00.020200324,1970-01-01 00:00:00.020200325,1970-01-01 00:00:00.020200409,1970-01-01 00:00:00.020200325
U001,200726979,BJ'S  us,2019,1929573670,USD,RV,1,448.78,NAA8,1929573670,0,2019-07-19,2019-07-04,1970-01-01 00:00:00.020190703,1970-01-01 00:00:00.020190704,1970-01-01 00:00:00.020190719,1970-01-01 00:00:00.020190704
U001,0200763814,SYSCO F systems,2019,1929951052,USD,RV,1,16386.31,NAA8,1929951052,0,2019-10-18,2019-10-02,1970-01-01 00:00:00.020191002,1970-01-01 00:00:00.020191002,1970-01-01 00:00:00.020191017,1970-01-01 00:00:00.020191002
U001,0100012638,99 CE us,2020,1930624605,USD,RV,1,7788.0,NAA8,1930624605,1,,2020-03-10,1970-01-01 00:00:00.020200309,1970-01-01 00:00:00.020200310,1970-01-01 00:00:00.020200325,1970-01-01 00:00:00.020200310
U001,0200759878,SA us,2019,1928613993,USD,RV,1,10968.24,NAH4,1928613993,0,2019-01-29,2019-01-13,1970-01-01 00:00:00.020190112,1970-01-01 00:00:00.020190113,1970-01-01 00:00:00.020190128,1970-01-01 00:00:00.020190113
U001,0200762301,C&S WH ,2020,1930797552,USD,RV,1,6078.34,NAC6,1930797552,1,,2020-04-17,1970-01-01 00:00:00.020200417,1970-01-01 00:00:00.020200417,1970-01-01 00:00:00.020200502,1970-01-01 00:00:00.020200417
U001,0200762301,C&S WH in,2020,1930798021,USD,RV,1,85998.76,NAC6,1930798021,1,,2020-04-18,1970-01-01 00:00:00.020200417,1970-01-01 00:00:00.020200418,1970-01-01 00:00:00.020200503,1970-01-01 00:00:00.020200418
U001,0200789077,US  corp,2019,1929796044,USD,RV,1,47745.28,NAA8,1929796044,0,2019-09-20,2019-08-28,1970-01-01 00:00:00.020190826,1970-01-01 00:00:00.020190828,1970-01-01 00:00:00.020190912,1970-01-01 00:00:00.020190828
U013,CC6050,HEIN ,2019,1991824848,USD,RV,1,20411.68,NAVF,1991824848,0,2019-06-12,2019-04-02,1970-01-01 00:00:00.020190402,1970-01-01 00:00:00.020190402,1970-01-01 00:00:00.020190517,1970-01-01 00:00:00.020190402
U001,0200729942,SA associates,2019,1929238733,USD,RV,1,16360.32,NAA8,1929238733,0,2019-05-14,2019-05-03,1970-01-01 00:00:00.020190501,1970-01-01 00:00:00.020190503,1970-01-01 00:00:00.020190518,1970-01-01 00:00:00.020190503
U001,0200792734,MDV/ ,2019,1929023013,USD,RV,1,2257.69,NAA8,1929023013,0,2019-04-08,2019-03-25,1970-01-01 00:00:00.020190325,1970-01-01 00:00:00.020190325,1970-01-01 00:00:00.020190409,1970-01-01 00:00:00.020190325
U001,0200769623,WAL-MAR trust,2019,1930049765,USD,RV,1,16014.89,NAH4,1930049765,0,2019-11-05,2019-10-25,1970-01-01 00:00:00.020191024,1970-01-01 00:00:00.020191025,1970-01-01 00:00:00.020191109,1970-01-01 00:00:00.020191025
CA02,0140105686,SYSC corporation,2019,2960599532,CAD,RV,1,26232.91,CA10,2960599532,0,2019-12-31,2019-12-11,1970-01-01 00:00:00.020191211,1970-01-01 00:00:00.020191211,1970-01-01 00:00:00.020191222,1970-01-01 00:00:00.020191212
U001,0200707519,CITY L us,2019,1929582903,USD,RV,1,43190.45,NAA8,1929582903,0,2019-07-19,2019-07-09,1970-01-01 00:00:00.020190706,1970-01-01 00:00:00.020190709,1970-01-01 00:00:00.020190724,1970-01-01 00:00:00.020190709
U001,0200769623,WAL-MAR co,2019,1930170142,USD,RV,1,17401.21,NAH4,1930170142,0,2019-12-06,2019-11-20,1970-01-01 00:00:00.020191119,1970-01-01 00:00:00.020191120,1970-01-01 00:00:00.020191205,1970-01-01 00:00:00.020191120
U001,0200762301,C&S WH foundation,2019,1930205615,USD,RV,1,28892.66,NAC6,1930205615,0,2019-12-16,2019-11-29,1970-01-01 00:00:00.020191130,1970-01-01 00:00:00.020191129,1970-01-01 00:00:00.020191214,1970-01-01 00:00:00.020191129
U001,0200769623,WAL-MAR corporation,2019,1929698564,USD,RV,1,25576.77,NAH4,1929698564,0,2019-08-14,2019-08-04,1970-01-01 00:00:00.020190803,1970-01-01 00:00:00.020190804,1970-01-01 00:00:00.020190819,1970-01-01 00:00:00.020190804
U001,0200769623,WAL-MAR trust,2019,1929752432,USD,RV,1,1779.68,NAH4,1929752432,0,2019-08-27,2019-08-16,1970-01-01 00:00:00.020190815,1970-01-01 00:00:00.020190816,1970-01-01 00:00:00.020190831,1970-01-01 00:00:00.020190816
U001,0200769623,WAL-MAR associates,2020,1930593262,USD,RV,1,14565.4,NAH4,1930593262,1,,2020-03-04,1970-01-01 00:00:00.020200303,1970-01-01 00:00:00.020200304,1970-01-01 00:00:00.020200319,1970-01-01 00:00:00.020200304
U001,0200769623,WAL-MAR in,2019,1928657216,USD,RV,1,178.19,NAH4,1928657216,0,2019-02-04,2019-01-23,1970-01-01 00:00:00.020190121,1970-01-01 00:00:00.020190123,1970-01-01 00:00:00.020190207,1970-01-01 00:00:00.020190123
U001,0200794332,COST in,2019,1929268701,USD,RV,1,404.58,NAAX,1929268701,0,2019-05-23,2019-05-08,1970-01-01 00:00:00.020190506,1970-01-01 00:00:00.020190508,1970-01-01 00:00:00.020190523,1970-01-01 00:00:00.020190508
U001,0200769623,WAL-MAR in,2019,1929490975,USD,RV,1,15087.92,NAH4,1929490975,0,2019-07-03,2019-06-17,1970-01-01 00:00:00.020190614,1970-01-01 00:00:00.020190617,1970-01-01 00:00:00.020190702,1970-01-01 00:00:00.020190617
CA02,0140104392,FLANAG systems,2020,2960633132,CAD,RV,1,5722.4,CA10,2960633132,1,,2020-05-07,1970-01-01 00:00:00.020200507,1970-01-01 00:00:00.020200507,1970-01-01 00:00:00.020200519,1970-01-01 00:00:00.020200509
U001,0200705372,FR co,2019,1928941731,USD,RV,1,53407.82,NAA8,1928941731,0,2019-03-27,2019-03-11,1970-01-01 00:00:00.020190310,1970-01-01 00:00:00.020190311,1970-01-01 00:00:00.020190326,1970-01-01 00:00:00.020190311
U001,0200726979,BJ'S  in,2019,1928559365,USD,RV,1,197.21,NAA8,1928559365,0,2019-01-22,2019-01-04,1970-01-01 00:00:00.020190103,1970-01-01 00:00:00.020190104,1970-01-01 00:00:00.020190119,1970-01-01 00:00:00.020190104
U001,0200769623,WAL-MAR ,2019,1928598280,USD,RV,1,26669.15,NAH4,1928598280,0,2019-01-23,2019-01-10,1970-01-01 00:00:00.020190109,1970-01-01 00:00:00.020190110,1970-01-01 00:00:00.020190125,1970-01-01 00:00:00.020190110
U001,0200743996,STATER  associates,2019,1930118961,USD,RV,1,128544.54,NAA8,1930118961,0,2019-11-22,2019-11-07,1970-01-01 00:00:00.020191107,1970-01-01 00:00:00.020191107,1970-01-01 00:00:00.020191122,1970-01-01 00:00:00.020191107
U001,0200726979,BJ'S  corp,2019,1928957347,USD,RV,1,477.2,NAA8,1928957347,0,2019-03-25,2019-03-10,1970-01-01 00:00:00.020190313,1970-01-01 00:00:00.020190310,1970-01-01 00:00:00.020190325,1970-01-01 00:00:00.020190310
U001,0200705742,DOT associates,2019,1929196121,USD,RV,1,90787.69,NA32,1929196121,0,2019-05-13,2019-04-23,1970-01-01 00:00:00.020190423,1970-01-01 00:00:00.020190423,1970-01-01 00:00:00.020190525,1970-01-01 00:00:00.020190423
U001,200762950,HAR systems,2020,1930655000,USD,RV,1,148550.4,NAA8,1930655000,1,,2020-03-17,1970-01-01 00:00:00.020200316,1970-01-01 00:00:00.020200317,1970-01-01 00:00:00.020200401,1970-01-01 00:00:00.020200317
U001,0200769623,WAL-MAR systems,2019,1928971427,USD,RV,1,46221.08,NAH4,1928971427,0,2019-04-02,2019-03-16,1970-01-01 00:00:00.020190315,1970-01-01 00:00:00.020190316,1970-01-01 00:00:00.020190331,1970-01-01 00:00:00.020190316
U001,0200418007,AM trust,2020,1930470316,USD,RV,1,7553.28,NAGD,1930470316,0,2020-02-18,2020-02-03,1970-01-01 00:00:00.020200202,1970-01-01 00:00:00.020200203,1970-01-01 00:00:00.020200408,1970-01-01 00:00:00.020200203
U001,0200799180,CHEN corporation,2019,1929729518,USD,RV,1,23271.9,NA32,1929729518,0,2019-09-21,2019-08-14,1970-01-01 00:00:00.020190809,1970-01-01 00:00:00.020190814,1970-01-01 00:00:00.020190915,1970-01-01 00:00:00.020190814
U001,0200418007,AM corporation,2020,1930339013,USD,RV,1,1268.22,NAA8,1930339013,0,2020-01-15,2020-01-01,1970-01-01 00:00:00.020191231,1970-01-01 00:00:00.020200101,1970-01-01 00:00:00.020200116,1970-01-01 00:00:00.020200101
CA02,0140105847,GORDON F foundation,2019,2960580613,CAD,RV,1,27851.88,CA10,2960580613,0,2019-09-30,2019-09-17,1970-01-01 00:00:00.020190917,1970-01-01 00:00:00.020190917,1970-01-01 00:00:00.020190929,1970-01-01 00:00:00.020190919
U001,0200759878,SA corporation,2019,1929673922,USD,RV,1,14135.59,NAH4,1929673922,0,2019-08-16,2019-07-31,1970-01-01 00:00:00.020190729,1970-01-01 00:00:00.020190731,1970-01-01 00:00:00.020190815,1970-01-01 00:00:00.020190731
U001,0200769623,WAL-MAR corp,2020,1930718085,USD,RV,1,7776.64,NAH4,1930718085,1,,2020-03-30,1970-01-01 00:00:00.020200329,1970-01-01 00:00:00.020200330,1970-01-01 00:00:00.020200414,1970-01-01 00:00:00.020200330
U001,0200704858,WAKE corporation,2019,1930042604,USD,RV,1,7270.11,NAA8,1930042604,0,2019-12-11,2019-10-23,1970-01-01 00:00:00.020191022,1970-01-01 00:00:00.020191023,1970-01-01 00:00:00.020191107,1970-01-01 00:00:00.020191023
U001,0200769623,WAL-MAR us,2019,1928933604,USD,RV,1,6080.72,NAH4,1928933604,0,2019-03-19,2019-03-09,1970-01-01 00:00:00.020190308,1970-01-01 00:00:00.020190309,1970-01-01 00:00:00.020190324,1970-01-01 00:00:00.020190309
U001,0200712105,WALG in,2020,1930837431,USD,RV,1,57019.74,NAA8,1930837431,1,,2020-04-28,1970-01-01 00:00:00.020200429,1970-01-01 00:00:00.020200428,1970-01-01 00:00:00.020200513,1970-01-01 00:00:00.020200428
CA02,0140104225,SAVE-ON- co,2019,2960561609,CAD,RV,1,2093.93,CA10,2960561609,0,2019-07-15,2019-07-02,1970-01-01 00:00:00.020190703,1970-01-01 00:00:00.020190702,1970-01-01 00:00:00.020190712,1970-01-01 00:00:00.020190702
U001,0200769623,WAL-MAR associates,2020,1930853049,USD,RV,1,1898.9,NAH4,1930853049,1,,2020-05-03,1970-01-01 00:00:00.020200503,1970-01-01 00:00:00.020200503,1970-01-01 00:00:00.020200518,1970-01-01 00:00:00.020200503
U001,0200769623,WAL-MAR corporation,2020,1930665759,USD,RV,1,35684.04,NAH4,1930665759,1,,2020-03-18,1970-01-01 00:00:00.020200318,1970-01-01 00:00:00.020200318,1970-01-01 00:00:00.020200402,1970-01-01 00:00:00.020200318
U001,0200764795,SYSCO  us,2019,1929721435,USD,RV,1,58006.86,NAA8,1929721435,0,2019-08-22,2019-08-09,1970-01-01 00:00:00.020190808,1970-01-01 00:00:00.020190809,1970-01-01 00:00:00.020190824,1970-01-01 00:00:00.020190809
U001,0200794332,COST co,2020,1930765050,USD,RV,1,31482.37,NAAX,1930765050,1,,2020-04-10,1970-01-01 00:00:00.020200408,1970-01-01 00:00:00.020200410,1970-01-01 00:00:00.020200425,1970-01-01 00:00:00.020200410
U001,0200759878,SA us,2019,1929789933,USD,RV,1,29044.99,NAH4,1929789933,0,2019-09-10,2019-08-25,1970-01-01 00:00:00.020190824,1970-01-01 00:00:00.020190825,1970-01-01 00:00:00.020190909,1970-01-01 00:00:00.020190825
U001,0200416837,DEC ,2020,1930857588,USD,RV,1,4378.82,NAM4,1930857588,1,,2020-05-05,1970-01-01 00:00:00.020200505,1970-01-01 00:00:00.020200505,1970-01-01 00:00:00.020200524,1970-01-01 00:00:00.020200501
U001,0200769623,WAL-MAR foundation,2020,1930502208,USD,RV,1,15960.21,NAH4,1930502208,0,2020-02-19,2020-02-09,1970-01-01 00:00:00.020200208,1970-01-01 00:00:00.020200209,1970-01-01 00:00:00.020200224,1970-01-01 00:00:00.020200209
CA02,0140106408,WAL-M corporation,2019,2960526972,CAD,RV,1,20500.17,CA10,2960526972,0,2019-02-21,2019-02-03,1970-01-01 00:00:00.020190203,1970-01-01 00:00:00.020190203,1970-01-01 00:00:00.020190213,1970-01-01 00:00:00.020190203
U001,0200769623,WAL-MAR llc,2019,1930009703,USD,RV,1,18526.31,NAH4,1930009703,0,2019-10-24,2019-10-14,1970-01-01 00:00:00.020191014,1970-01-01 00:00:00.020191014,1970-01-01 00:00:00.020191029,1970-01-01 00:00:00.020191014
U001,0200769623,WAL-MAR associates,2019,1929721902,USD,RV,1,61210.01,NAH4,1929721902,0,2019-08-20,2019-08-09,1970-01-01 00:00:00.020190808,1970-01-01 00:00:00.020190809,1970-01-01 00:00:00.020190824,1970-01-01 00:00:00.020190809
