business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,document_create_date,document_create_date.1,due_in_date,invoice_currency,document type,posting_id,area_business,total_open_amount,baseline_create_date,cust_payment_terms,invoice_id,isOpen,due_in_date_parsed,clear_date_parsed,posting_date_parsed,amount,invoice_age_days,posting_month,posting_quarter,due_month,due_day_of_week,customer_late_rate,customer_avg_delay,customer_invoice_count,business_code_encoded,payment_terms_encoded,late_payment_probability,predicted_late,overdue_days,ml_risk_tier
U001,0200772595,SAFEW foundation,2019-03-11 00:00:00,2019.0,1928833010.0,2019-02-23,20190221,20190223,20190310.0,USD,RV,1.0,,41219.52,20190223.0,NAA8,1928833010.0,0,2019-03-10,2019-03-11,2019-02-23,41219.52,15,2,1,3,6,0.470859310606349,1.0607789405304098,94.5,0,2,0.6979771622306755,1,0,Medium Risk
U001,0200726979,BJ'S  us,2019-03-11 00:00:00,2019.0,1928806769.0,2019-02-18,20190215,20190218,20190305.0,USD,RV,1.0,,16301.69,20190218.0,NAA8,1928806769.0,0,2019-03-05,2019-03-11,2019-02-18,16301.69,15,2,1,3,1,0.5191912956595145,1.1648432156942987,580.5,0,2,0.5219742322971964,1,0,Medium Risk
U001,0200708411,SHAM trust,2019-03-15 00:00:00,2019.0,1928814342.0,2019-02-23,20190218,20190223,20190327.0,USD,RV,1.0,,9758.68,20190223.0,NA32,1928814342.0,0,2019-03-27,2019-03-15,2019-02-23,9758.68,32,2,1,3,2,0.051513988364889,0.051513988364889,10.5,0,12,0.1997949015140221,0,0,Low Risk
U001,CCCA02,KRAFT  corp,2019-05-03 00:00:00,2019.0,1928904082.0,2019-03-07,20190305,20190307,20190411.0,USD,RV,1.0,,22704.0,20190307.0,NAG2,1928904082.0,0,2019-04-11,2019-05-03,2019-03-07,22704.0,35,3,1,4,3,0.8177834332448225,11.026285659147153,176.5,0,8,0.8465568396606785,1,0,High Risk
U001,0200769623,WAL-MAR systems,2019-04-23 00:00:00,2019.0,1929136058.0,2019-04-13,20190412,20190413,20190428.0,USD,RV,1.0,,63846.03,20190413.0,NAH4,1929136058.0,0,2019-04-28,2019-04-23,2019-04-13,63846.03,15,4,2,4,6,0.1765038817022837,0.9707304588804326,3443.0,0,0,0.4070718057791833,0,0,Low Risk
U001,0200707822,PUBLI corporation,2019-02-19 00:00:00,2019.0,1928719755.0,2019-02-01,20190201,20190201,20190216.0,USD,RV,1.0,,83441.84,20190201.0,NAA8,1928719755.0,0,2019-02-16,2019-02-19,2019-02-01,83441.84,15,2,1,2,5,0.4312426499081084,1.2135668137439029,228.0,0,2,0.6251858490828525,1,0,Medium Risk
U001,0200780383,MEIJ llc,,2020.0,1930628045.0,2020-03-09,20200310,20200309,20200324.0,USD,RV,1.0,,15172.08,20200309.0,NAA8,1930628045.0,1,2020-03-24,,2020-03-09,15172.08,15,3,1,3,1,0.6741877949887803,1.5466529894452703,159.0,0,2,0.652004012547673,1,108,Medium Risk
U001,0200418007,AM co,2019-05-20 00:00:00,2019.0,1929258944.0,2019-05-04,20190504,20190504,20190519.0,USD,RV,1.0,,194.16,20190504.0,NAA8,1929258944.0,0,2019-05-19,2019-05-20,2019-05-04,194.16,15,5,2,5,6,0.5412973617555035,4.912849354134689,164.0,0,2,0.7773263263863571,1,0,High Risk
U001,0200778355,US  corporation,2019-11-25 00:00:00,2019.0,1930099313.0,2019-11-05,20191104,20191105,20191125.0,USD,RV,1.0,,107065.2,20191105.0,NAD1,1930099313.0,0,2019-11-25,2019-11-25,2019-11-05,107065.2,20,11,4,11,0,0.6555508263207149,1.3906092401362191,25.5,0,9,0.5584746386935302,1,0,Medium Risk
U001,0200078595,NORTHERN llc,2019-08-13 00:00:00,2019.0,1929675311.0,2019-07-29,20190729,20190729,20190813.0,USD,RV,1.0,,20673.09,20190729.0,NAA8,1929675311.0,0,2019-08-13,2019-08-13,2019-07-29,20673.09,15,7,3,8,1,0.0,0.0,0.5,0,2,0.1771992773548693,0,0,Low Risk
U013,CC3411,H.J. HEI corp,2019-10-29 00:00:00,2019.0,1991832419.0,2019-09-17,20190917,20190917,20191101.0,USD,RV,1.0,,10980.85,20190917.0,NAVF,1991832419.0,0,2019-11-01,2019-10-29,2019-09-17,10980.85,45,9,3,11,4,0.3714285714285714,6.161904761904762,3.0,1,20,0.5544680435508937,1,0,Medium Risk
U001,0200020431,DEC ,2019-09-24 00:00:00,2019.0,1929907607.0,2019-09-21,20190921,20190921,20190926.0,USD,RV,1.0,,8135.44,20190916.0,NAM2,1929907607.0,0,2019-09-26,2019-09-24,2019-09-21,8135.44,5,9,3,9,3,0.1076555367384952,0.2285502126649405,91.5,0,19,0.2695462030767149,0,0,Low Risk
U001,CCU013,KRAFT F ,2019-03-01 00:00:00,2019.0,1928706800.0,2019-01-29,20190129,20190129,20190129.0,USD,RV,1.0,,3689.0,20190129.0,NAX2,1928706800.0,0,2019-01-29,2019-03-01,2019-01-29,3689.0,0,1,1,1,1,0.9977777777777778,44.65064408295906,224.5,0,3,0.9768717940579666,1,0,High Risk
U001,0200769623,WAL-MAR systems,,2020.0,1930666537.0,2020-03-20,20200318,20200320,20200404.0,USD,RV,1.0,,13594.51,20200320.0,NAH4,1930666537.0,1,2020-04-04,,2020-03-20,13594.51,15,3,1,4,5,0.1765038817022837,0.9707304588804326,3443.0,0,0,0.3755091020368625,0,97,Low Risk
U001,0200762301,C&S WH associates,2019-12-05 00:00:00,2019.0,1930168012.0,2019-11-20,20191119,20191120,20191205.0,USD,RV,1.0,,18292.24,20191120.0,NAC6,1930168012.0,0,2019-12-05,2019-12-05,2019-11-20,18292.24,15,11,4,12,3,0.3275645865953983,0.958837070833118,467.0,0,10,0.4354923319026458,0,0,Low Risk
U001,0200769623,WAL-MAR ,2019-05-15 00:00:00,2019.0,1929250159.0,2019-05-04,20190503,20190504,20190519.0,USD,RV,1.0,,27545.86,20190504.0,NAH4,1929250159.0,0,2019-05-19,2019-05-15,2019-05-04,27545.86,15,5,2,5,6,0.1765038817022837,0.9707304588804326,3443.0,0,0,0.4129385389628853,0,0,Low Risk
U001,0200002965,DECA co,2019-09-16 00:00:00,2019.0,1929838387.0,2019-09-06,20190906,20190906,20190924.0,USD,RV,1.0,,28272.76,20190901.0,NAM4,1929838387.0,0,2019-09-24,2019-09-16,2019-09-06,28272.76,18,9,3,9,1,0.2476363477760031,0.4952726955520063,11.0,0,18,0.2787452435631702,0,0,Low Risk
U001,0200769623,WAL-MAR in,2019-06-11 00:00:00,2019.0,1929408638.0,2019-05-31,20190531,20190531,20190615.0,USD,RV,1.0,,853.31,20190531.0,NAH4,1929408638.0,0,2019-06-15,2019-06-11,2019-05-31,853.31,15,5,2,6,5,0.1765038817022837,0.9707304588804326,3443.0,0,0,0.3751835725318163,0,0,Low Risk
U001,0200704858,WAKE in,2019-04-04 00:00:00,2019.0,1928992170.0,2019-03-20,20190319,20190320,20190404.0,USD,RV,1.0,,68606.85,20190320.0,NAA8,1928992170.0,0,2019-04-04,2019-04-04,2019-03-20,68606.85,15,3,1,4,3,0.3115429954675104,1.1360496161509068,101.5,0,2,0.4541564066508263,0,0,Medium Risk
U001,0200769623,WAL-MAR corporation,2019-05-06 00:00:00,2019.0,1929194156.0,2019-04-25,20190423,20190425,20190510.0,USD,RV,1.0,,28901.18,20190425.0,NAH4,1929194156.0,0,2019-05-10,2019-05-06,2019-04-25,28901.18,15,4,2,5,4,0.1765038817022837,0.9707304588804326,3443.0,0,0,0.330735034621637,0,0,Low Risk
U001,0200705742,DOT llc,,2020.0,1930752341.0,2020-04-06,20200406,20200406,20200510.0,USD,RV,1.0,,3056.76,20200406.0,NAAW,1930752341.0,1,2020-05-10,,2020-04-06,3056.76,34,4,2,5,6,0.0904534444206996,0.205549277917228,266.5,0,16,0.3436909154566682,0,61,Low Risk
CA02,0140104340,COLABOR  associates,2019-09-09 00:00:00,2019.0,2960574833.0,2019-08-22,20190822,20190822,20190902.0,CAD,RV,1.0,,5156.94,20190823.0,CA10,2960574833.0,0,2019-09-02,2019-09-09,2019-08-22,5156.94,11,8,3,9,0,0.7658364268461193,3.986865163950605,36.5,2,6,0.7471093522498752,1,0,High Risk
U001,0200744019,TARG trust,2019-04-18 00:00:00,2019.0,1929073404.0,2019-04-03,20190402,20190403,20190418.0,USD,RV,1.0,,19971.96,20190403.0,NAA8,1929073404.0,0,2019-04-18,2019-04-18,2019-04-03,19971.96,15,4,2,4,3,0.7367411018545494,4.087887182035333,311.0,0,2,0.7795126216165682,1,0,High Risk
U001,0200769623,WAL-MAR trust,2019-12-31 00:00:00,2019.0,1930305293.0,2019-12-21,20191220,20191221,20200105.0,USD,RV,1.0,,17089.8,20191221.0,NAH4,1930305293.0,0,2020-01-05,2019-12-31,2019-12-21,17089.8,15,12,4,1,6,0.1765038817022837,0.9707304588804326,3443.0,0,0,0.4063982334159881,0,0,Low Risk
U001,0200881076,ALBERT foundation,2019-10-16 00:00:00,2019.0,1929924083.0,2019-10-01,20190930,20191001,20191016.0,USD,RV,1.0,,18037.89,20191001.0,NAA8,1929924083.0,0,2019-10-16,2019-10-16,2019-10-01,18037.89,15,10,4,10,2,0.2699871037344759,0.4417495100014061,35.5,0,2,0.3752771957354102,0,0,Low Risk
U001,0200704858,WAKE foundation,2019-06-07 00:00:00,2019.0,1929359083.0,2019-05-23,20190522,20190523,20190607.0,USD,RV,1.0,,15176.53,20190523.0,NAA8,1929359083.0,0,2019-06-07,2019-06-07,2019-05-23,15176.53,15,5,2,6,4,0.3115429954675104,1.1360496161509068,101.5,0,2,0.5023504286891672,1,0,Medium Risk
U001,0200769623,WAL-MAR associates,2019-09-23 00:00:00,2019.0,1929855087.0,2019-09-12,20190910,20190912,20190927.0,USD,RV,1.0,,42952.2,20190912.0,NAH4,1929855087.0,0,2019-09-27,2019-09-23,2019-09-12,42952.2,15,9,3,9,4,0.1765038817022837,0.9707304588804326,3443.0,0,0,0.331010352045707,0,0,Low Risk
U001,0200769623,WAL-MAR systems,2019-07-08 00:00:00,2019.0,1929531988.0,2019-06-24,20190624,20190624,20190709.0,USD,RV,1.0,,14386.42,20190624.0,NAH4,1929531988.0,0,2019-07-09,2019-07-08,2019-06-24,14386.42,15,6,2,7,1,0.1765038817022837,0.9707304588804326,3443.0,0,0,0.2299001373644108,0,0,Low Risk
U013,0140103983,FACE us,2019-12-18 00:00:00,2019.0,1991833212.0,2019-10-03,20191003,20191003,20191202.0,USD,RV,1.0,,64809.98,20191003.0,NAUZ,1991833212.0,0,2019-12-02,2019-12-18,2019-10-03,64809.98,60,10,4,12,0,0.8,10.933333333333334,2.0,1,32,0.6939748332525568,1,0,Medium Risk
U001,0200418007,AM trust,2019-01-30 00:00:00,2019.0,1928623382.0,2019-01-15,20190115,20190115,20190130.0,USD,RV,1.0,,1544.04,20190115.0,NAA8,1928623382.0,0,2019-01-30,2019-01-30,2019-01-15,1544.04,15,1,1,1,2,0.5412973617555035,4.912849354134689,164.0,0,2,0.633180744094114,1,0,Medium Risk
U001,0200704858,WAKE ,,2020.0,1930659687.0,2020-03-18,20200317,20200318,20200402.0,USD,RV,1.0,,17478.94,20200318.0,NAA8,1930659687.0,1,2020-04-02,,2020-03-18,17478.94,15,3,1,4,3,0.3115429954675104,1.1360496161509068,101.5,0,2,0.4604081671016973,0,99,Medium Risk
U001,0200416837,DEC corporation,2019-04-01 00:00:00,2019.0,1929024478.0,2019-03-25,20190325,20190325,20190408.0,USD,RV,1.0,,6686.98,20190316.0,NAM4,1929024478.0,0,2019-04-08,2019-04-01,2019-03-25,6686.98,14,3,1,4,0,0.2234976887021036,0.5326251523071716,108.0,0,18,0.2365160851887186,0,0,Low Risk
U001,0200750051,ALBER in,,2020.0,1930660331.0,2020-03-16,20200317,20200316,20200331.0,USD,RV,1.0,,17174.08,20200316.0,NAA8,1930660331.0,1,2020-03-31,,2020-03-16,17174.08,15,3,1,3,1,0.323344518830675,0.5663172011281193,34.5,0,2,0.3785139165040865,0,101,Low Risk
U001,0200622385,US  trust,2019-05-20 00:00:00,2019.0,1929231859.0,2019-04-30,20190430,20190430,20190520.0,USD,RV,1.0,,103559.6,20190430.0,NAD1,1929231859.0,0,2019-05-20,2019-05-20,2019-04-30,103559.6,20,4,2,5,0,0.8108344224765793,2.837615099134707,8.5,0,9,0.6874451680617059,1,0,Medium Risk
U001,0200769623,WAL-MAR foundation,,2020.0,1930691605.0,2020-03-25,20200324,20200325,20200409.0,USD,RV,1.0,,45.89,20200325.0,NAH4,1930691605.0,1,2020-04-09,,2020-03-25,45.89,15,3,1,4,3,0.1765038817022837,0.9707304588804326,3443.0,0,0,0.2991718309855001,0,92,Low Risk
U001,0200762301,C&S WH ,2019-03-04 00:00:00,2019.0,1928805966.0,2019-02-15,20190215,20190215,20190302.0,USD,RV,1.0,,49664.27,20190215.0,NAC6,1928805966.0,0,2019-03-02,2019-03-04,2019-02-15,49664.27,15,2,1,3,5,0.3275645865953983,0.958837070833118,467.0,0,10,0.5195470339703464,1,0,Medium Risk
CA02,0140104429,COSTCO us,,2020.0,2960619963.0,2020-03-11,20200311,20200311,20200323.0,CAD,RV,1.0,,3152.34,20200313.0,CA10,2960619963.0,1,2020-03-23,,2020-03-11,3152.34,12,3,1,3,0,0.7423323065843714,4.579564331025378,136.5,2,6,0.7372933011030158,1,109,High Risk
U001,200742791,QUI corporation,2019-07-31 00:00:00,2019.0,1929543460.0,2019-06-28,20190626,20190628,20190713.0,USD,RV,1.0,,70803.36,20190628.0,NAA8,1929543460.0,0,2019-07-13,2019-07-31,2019-06-28,70803.36,15,6,2,7,5,0.05,0.15,2.0,0,2,0.3350085217859627,0,0,Low Risk
U001,0200743618,MASON trust,,2020.0,1930817498.0,2020-04-22,20200423,20200422,20200507.0,USD,RV,1.0,,14136.67,20200422.0,NAA8,1930817498.0,1,2020-05-07,,2020-04-22,14136.67,15,4,2,5,3,0.1666666666666666,0.1666666666666666,1.0,0,2,0.3413245279109003,0,64,Low Risk
U001,0200769623,WAL-MAR co,2019-07-01 00:00:00,2019.0,1929517783.0,2019-06-19,20190620,20190619,20190704.0,USD,RV,1.0,,1414.68,20190619.0,NAH4,1929517783.0,0,2019-07-04,2019-07-01,2019-06-19,1414.68,15,6,2,7,3,0.1765038817022837,0.9707304588804326,3443.0,0,0,0.2987583045841492,0,0,Low Risk
U001,0100043892,IN-N trust,2019-03-12 00:00:00,2019.0,1928888741.0,2019-03-03,20190302,20190303,20190318.0,USD,RV,1.0,,17446.94,20190303.0,NAA8,1928888741.0,0,2019-03-18,2019-03-12,2019-03-03,17446.94,15,3,1,3,0,0.256452091939708,1.4263388142645108,9.0,0,2,0.3027379519200132,0,0,Low Risk
U001,0200794332,COST associates,,2020.0,1930804569.0,2020-04-21,20200421,20200421,20200506.0,USD,RV,1.0,,19098.48,20200421.0,NAAX,1930804569.0,1,2020-05-06,,2020-04-21,19098.48,15,4,2,5,2,0.2835017377005195,1.1619302084157763,342.5,0,1,0.3910074505141835,0,65,Low Risk
U001,0200769623,WAL-MAR co,2019-05-10 00:00:00,2019.0,1929231663.0,2019-04-30,20190430,20190430,20190515.0,USD,RV,1.0,,48206.63,20190430.0,NAH4,1929231663.0,0,2019-05-15,2019-05-10,2019-04-30,48206.63,15,4,2,5,2,0.1765038817022837,0.9707304588804326,3443.0,0,0,0.2566143407238543,0,0,Low Risk
U001,0200803720,DEC associates,2019-03-08 00:00:00,2019.0,1928926282.0,2019-03-08,20190308,20190308,20190308.0,USD,RV,1.0,,2594.25,20190301.0,NAM1,1928926282.0,0,2019-03-08,2019-03-08,2019-03-08,2594.25,0,3,1,3,4,0.1947485416922703,0.4603274364638316,140.0,0,22,0.3649280985738649,0,0,Low Risk
CA02,0140104423,METRO  corp,2019-12-24 00:00:00,2019.0,2960599743.0,2019-12-14,20191214,20191214,20191226.0,CAD,RV,1.0,,285167.16,20191216.0,CA10,2960599743.0,0,2019-12-26,2019-12-24,2019-12-14,285167.16,12,12,4,12,3,0.2818888288578207,1.648491819845636,52.0,2,6,0.4634524365541957,0,0,Medium Risk
U001,200769623,WAL-MAR co,2019-06-17 00:00:00,2019.0,1929426255.0,2019-06-05,20190604,20190605,20190620.0,USD,RV,1.0,,52711.71,20190605.0,NAH4,1929426255.0,0,2019-06-20,2019-06-17,2019-06-05,52711.71,15,6,2,6,3,0.1248822496281246,0.8106467549612942,308.0,0,0,0.3168313889302091,0,0,Low Risk
U001,0200769623,WAL-MAR corp,2019-05-08 00:00:00,2019.0,1929211076.0,2019-04-26,20190426,20190426,20190511.0,USD,RV,1.0,,18262.2,20190426.0,NAH4,1929211076.0,0,2019-05-11,2019-05-08,2019-04-26,18262.2,15,4,2,5,5,0.1765038817022837,0.9707304588804326,3443.0,0,0,0.3716867355660601,0,0,Low Risk
U001,CCU013,KRAFT F llc,2019-05-03 00:00:00,2019.0,1929043104.0,2019-03-29,20190327,20190329,20190329.0,USD,RV,1.0,,26408.74,20190329.0,NAX2,1929043104.0,0,2019-03-29,2019-05-03,2019-03-29,26408.74,0,3,1,3,4,0.9977777777777778,44.65064408295906,224.5,0,3,0.9861938995543194,1,0,High Risk
U001,0200769623,WAL-MAR associates,2019-09-06 00:00:00,2019.0,1929792234.0,2019-08-26,20190826,20190826,20190910.0,USD,RV,1.0,,2576.47,20190826.0,NAH4,1929792234.0,0,2019-09-10,2019-09-06,2019-08-26,2576.47,15,8,3,9,1,0.1765038817022837,0.9707304588804326,3443.0,0,0,0.2295732521478472,0,0,Low Risk
U001,0200780383,MEIJ in,2019-06-28 00:00:00,2019.0,1929483349.0,2019-06-13,20190612,20190613,20190628.0,USD,RV,1.0,,141024.9,20190613.0,NAA8,1929483349.0,0,2019-06-28,2019-06-28,2019-06-13,141024.9,15,6,2,6,4,0.6741877949887803,1.5466529894452703,159.0,0,2,0.7480899838640875,1,0,High Risk
U001,0100031704,DELHAIZE us,2019-12-03 00:00:00,2019.0,1930152942.0,2019-11-16,20191114,20191116,20191201.0,USD,RV,1.0,,99197.7,20191116.0,NAA8,1930152942.0,0,2019-12-01,2019-12-03,2019-11-16,99197.7,15,11,4,12,6,0.5191268042766091,2.3791412287900617,120.0,0,2,0.7341388195608406,1,0,High Risk
U001,CCCA02,KRAFT  us,2019-12-20 00:00:00,2019.0,1930148168.0,2019-11-14,20191113,20191114,20191219.0,USD,RV,1.0,,12965.4,20191114.0,NAG2,1930148168.0,0,2019-12-19,2019-12-20,2019-11-14,12965.4,35,11,4,12,3,0.8177834332448225,11.026285659147153,176.5,0,8,0.8458455818510611,1,0,High Risk
U001,0200794332,COST systems,2019-04-01 00:00:00,2019.0,1928970084.0,2019-03-18,20190315,20190318,20190402.0,USD,RV,1.0,,8041.59,20190318.0,NAAX,1928970084.0,0,2019-04-02,2019-04-01,2019-03-18,8041.59,15,3,1,4,1,0.2835017377005195,1.1619302084157763,342.5,0,1,0.3547485107394943,0,0,Low Risk
U001,0200744019,TARG corp,2019-11-12 00:00:00,2019.0,1930049741.0,2019-10-27,20191024,20191027,20191111.0,USD,RV,1.0,,19701.72,20191027.0,NAA8,1930049741.0,0,2019-11-11,2019-11-12,2019-10-27,19701.72,15,10,4,11,0,0.7367411018545494,4.087887182035333,311.0,0,2,0.6769378437929252,1,0,Medium Risk
U001,0200726979,BJ'S  trust,,2020.0,1930584184.0,2020-03-02,20200229,20200302,20200317.0,USD,RV,1.0,,268.56,20200302.0,NAA8,1930584184.0,1,2020-03-17,,2020-03-02,268.56,15,3,1,3,1,0.5191912956595145,1.1648432156942987,580.5,0,2,0.5247176071893699,1,115,Medium Risk
U001,0200769623,WAL-MAR trust,,2020.0,1930584936.0,2020-03-03,20200229,20200303,20200318.0,USD,RV,1.0,,6746.53,20200303.0,NAH4,1930584936.0,1,2020-03-18,,2020-03-03,6746.53,15,3,1,3,2,0.1765038817022837,0.9707304588804326,3443.0,0,0,0.262609618024745,0,114,Low Risk
U001,0200230690,DECA associates,2019-05-09 00:00:00,2019.0,1929275210.0,2019-05-07,20190507,20190507,20190511.0,USD,RV,1.0,,4567.04,20190501.0,NAM2,1929275210.0,0,2019-05-11,2019-05-09,2019-05-07,4567.04,4,5,2,5,5,0.2146059232408963,0.5546127604981806,113.0,0,19,0.4252443842097128,0,0,Low Risk
U001,0200148860,DOLLA associates,2019-12-03 00:00:00,2019.0,1930163460.0,2019-11-18,20191117,20191118,20191203.0,USD,RV,1.0,,42649.36,20191118.0,NAA8,1930163460.0,0,2019-12-03,2019-12-03,2019-11-18,42649.36,15,11,4,12,1,0.1678473240640806,0.7037492891699698,101.0,0,2,0.2696351899425527,0,0,Low Risk
U001,0200416837,DEC corp,2019-11-01 00:00:00,2019.0,1930046319.0,2019-10-23,20191023,20191023,20191108.0,USD,RV,1.0,,6501.98,20191016.0,NAM4,1930046319.0,0,2019-11-08,2019-11-01,2019-10-23,6501.98,16,10,4,11,4,0.2234976887021036,0.5326251523071716,108.0,0,18,0.3777293551861673,0,0,Low Risk
U001,200793568,SUPE corporation,2019-03-15 00:00:00,2019.0,1928870005.0,2019-02-27,20190227,20190227,20190314.0,USD,RV,1.0,,35515.82,20190227.0,NAA8,1928870005.0,0,2019-03-14,2019-03-15,2019-02-27,35515.82,15,2,1,3,3,0.7506926119443366,1.6147015802083775,11.5,0,2,0.7716212593883173,1,0,High Risk
CA02,0140106408,WAL-M co,2019-05-21 00:00:00,2019.0,2960545761.0,2019-05-03,20190503,20190503,20190513.0,CAD,RV,1.0,,56394.54,20190503.0,CA10,2960545761.0,0,2019-05-13,2019-05-21,2019-05-03,56394.54,10,5,2,5,0,0.996996996996997,10.732870017634704,166.0,2,6,0.8898197628550684,1,0,High Risk
U001,0200769623,WAL-MAR co,2020-02-25 00:00:00,2020.0,1930523264.0,2020-02-15,20200213,20200215,20200301.0,USD,RV,1.0,,59912.28,20200215.0,NAH4,1930523264.0,0,2020-03-01,2020-02-25,2020-02-15,59912.28,15,2,1,3,6,0.1765038817022837,0.9707304588804326,3443.0,0,0,0.4101828102321441,0,0,Low Risk
U001,0200705089,JETR in,2019-11-22 00:00:00,2019.0,1930123125.0,2019-11-07,20191107,20191107,20191122.0,USD,RV,1.0,,8755.35,20191107.0,NAA8,1930123125.0,0,2019-11-22,2019-11-22,2019-11-07,8755.35,15,11,4,11,4,0.3123239550102409,1.9696599460169395,36.0,0,2,0.5137442498590294,1,0,Medium Risk
U001,200762301,C&S WH systems,2019-07-29 00:00:00,2019.0,1929613337.0,2019-07-15,20190712,20190715,20190730.0,USD,RV,1.0,,12026.91,20190715.0,NAC6,1929613337.0,0,2019-07-30,2019-07-29,2019-07-15,12026.91,15,7,3,7,1,0.3324782990432176,0.5166521664655176,26.5,0,10,0.3588152166643356,0,0,Low Risk
U001,0200769623,WAL-MAR ,2020-02-04 00:00:00,2020.0,1930432265.0,2020-01-25,20200123,20200125,20200209.0,USD,RV,1.0,,7934.3,20200125.0,NAH4,1930432265.0,0,2020-02-09,2020-02-04,2020-01-25,7934.3,15,1,1,2,6,0.1765038817022837,0.9707304588804326,3443.0,0,0,0.4148461469731357,0,0,Low Risk
U001,0200759878,SA llc,,2020.0,1930696128.0,2020-03-27,20200325,20200327,20200411.0,USD,RV,1.0,,8879.44,20200327.0,NAH4,1930696128.0,1,2020-04-11,,2020-03-27,8879.44,15,3,1,4,5,0.8349609971620193,1.8622329249071916,423.5,0,0,0.8637587227843625,1,90,High Risk
CA02,0140104429,COSTCO associates,,2020.0,2960616994.0,2020-03-02,20200302,20200302,20200315.0,CAD,RV,1.0,,11677.53,20200305.0,CA10,2960616994.0,1,2020-03-15,,2020-03-02,11677.53,13,3,1,3,6,0.7423323065843714,4.579564331025378,136.5,2,6,0.8880413440902545,1,117,High Risk
U001,0200762301,C&S WH associates,,2020.0,1930654106.0,2020-03-15,20200315,20200315,20200330.0,USD,RV,1.0,,132863.99,20200315.0,NAC6,1930654106.0,1,2020-03-30,,2020-03-15,132863.99,15,3,1,3,0,0.3275645865953983,0.958837070833118,467.0,0,10,0.3030463990883509,0,102,Low Risk
U001,0200762301,C&S WH co,2020-02-19 00:00:00,2020.0,1930442053.0,2020-01-27,20200125,20200127,20200211.0,USD,RV,1.0,,5047.22,20200127.0,NAC6,1930442053.0,0,2020-02-11,2020-02-19,2020-01-27,5047.22,15,1,1,2,1,0.3275645865953983,0.958837070833118,467.0,0,10,0.3532717786810083,0,0,Low Risk
U001,0200762950,HAR trust,,2020.0,1930586614.0,2020-03-03,20200302,20200303,20200318.0,USD,RV,1.0,,79286.51,20200303.0,NAA8,1930586614.0,1,2020-03-18,,2020-03-03,79286.51,15,3,1,3,2,0.3310315424656738,1.0190233531334425,25.5,0,2,0.4242165831172274,0,114,Low Risk
U001,0200769623,WAL-MAR associates,2020-02-19 00:00:00,2020.0,1930442580.0,2020-01-27,20200127,20200127,20200211.0,USD,RV,1.0,,6466.27,20200127.0,NAH4,1930442580.0,0,2020-02-11,2020-02-19,2020-01-27,6466.27,15,1,1,2,1,0.1765038817022837,0.9707304588804326,3443.0,0,0,0.2285689938112118,0,0,Low Risk
U001,0200744019,TARG associates,2019-09-05 00:00:00,2019.0,1929773543.0,2019-08-21,20190822,20190821,20190905.0,USD,RV,1.0,,44760.21,20190821.0,NAA8,1929773543.0,0,2019-09-05,2019-09-05,2019-08-21,44760.21,15,8,3,9,3,0.7367411018545494,4.087887182035333,311.0,0,2,0.7788459042815943,1,0,High Risk
CA02,0140104409,LOB systems,2020-02-10 00:00:00,2020.0,2960610740.0,2020-01-29,20200129,20200129,20200209.0,CAD,RV,1.0,,110534.0,20200130.0,CA10,2960610740.0,0,2020-02-09,2020-02-10,2020-01-29,110534.0,11,1,1,2,6,0.5966012581059406,2.2761080345420246,152.5,2,6,0.8113201840813006,1,0,High Risk
U001,0200936373,SUPE corporation,2019-02-11 00:00:00,2019.0,1928696097.0,2019-01-24,20190128,20190124,20190208.0,USD,RV,1.0,,63275.37,20190124.0,NAA8,1928696097.0,0,2019-02-08,2019-02-11,2019-01-24,63275.37,15,1,1,2,4,0.7374716785152765,2.6984717708168966,113.0,0,2,0.7980304600476972,1,0,High Risk
U001,0200794332,COST corp,2019-03-25 00:00:00,2019.0,1928937516.0,2019-03-10,20190309,20190310,20190325.0,USD,RV,1.0,,77645.99,20190310.0,NAAX,1928937516.0,0,2019-03-25,2019-03-25,2019-03-10,77645.99,15,3,1,3,0,0.2835017377005195,1.1619302084157763,342.5,0,1,0.3077991745939634,0,0,Low Risk
U001,0200803720,DEC co,,2020.0,1930862763.0,2020-05-06,20200506,20200506,20200524.0,USD,RV,1.0,,881.48,20200501.0,NAM4,1930862763.0,1,2020-05-24,,2020-05-06,881.48,18,5,2,5,6,0.1947485416922703,0.4603274364638316,140.0,0,18,0.4387645355979211,0,47,Low Risk
U001,0200762301,C&S WH ,2019-10-22 00:00:00,2019.0,1929974140.0,2019-10-07,20191007,20191007,20191022.0,USD,RV,1.0,,15391.47,20191007.0,NAC6,1929974140.0,0,2019-10-22,2019-10-22,2019-10-07,15391.47,15,10,4,10,1,0.3275645865953983,0.958837070833118,467.0,0,10,0.3504752547060001,0,0,Low Risk
U001,0200769623,WAL-MAR associates,2020-03-03 00:00:00,2020.0,1930545586.0,2020-02-20,20200220,20200220,20200306.0,USD,RV,1.0,,56772.25,20200220.0,NAH4,1930545586.0,0,2020-03-06,2020-03-03,2020-02-20,56772.25,15,2,1,3,4,0.1765038817022837,0.9707304588804326,3443.0,0,0,0.3293936595439892,0,0,Low Risk
U001,200739006,AL llc,,2020.0,1930827568.0,2020-04-27,20200425,20200427,20200512.0,USD,RV,1.0,,21300.0,20200427.0,NAA8,1930827568.0,1,2020-05-12,,2020-04-27,21300.0,15,4,2,5,1,0.0,0.0,0.0,0,2,0.1773501699578477,0,59,Low Risk
